,image,label
552,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img7.tif,/data/Khartoum_data/training_masks/mask_img7.tif
553,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img681.tif,/data/Khartoum_data/training_masks/mask_img681.tif
554,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img118.tif,/data/Khartoum_data/training_masks/mask_img118.tif
555,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img642.tif,/data/Khartoum_data/training_masks/mask_img642.tif
556,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img124.tif,/data/Khartoum_data/training_masks/mask_img124.tif
557,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img643.tif,/data/Khartoum_data/training_masks/mask_img643.tif
558,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img125.tif,/data/Khartoum_data/training_masks/mask_img125.tif
559,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img119.tif,/data/Khartoum_data/training_masks/mask_img119.tif
560,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img858.tif,/data/Khartoum_data/training_masks/mask_img858.tif
561,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img680.tif,/data/Khartoum_data/training_masks/mask_img680.tif
562,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1059.tif,/data/Khartoum_data/training_masks/mask_img1059.tif
563,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img694.tif,/data/Khartoum_data/training_masks/mask_img694.tif
564,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img864.tif,/data/Khartoum_data/training_masks/mask_img864.tif
565,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1071.tif,/data/Khartoum_data/training_masks/mask_img1071.tif
566,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1065.tif,/data/Khartoum_data/training_masks/mask_img1065.tif
567,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img455.tif,/data/Khartoum_data/training_masks/mask_img455.tif
568,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1298.tif,/data/Khartoum_data/training_masks/mask_img1298.tif
569,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img333.tif,/data/Khartoum_data/training_masks/mask_img333.tif
570,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1529.tif,/data/Khartoum_data/training_masks/mask_img1529.tif
571,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img496.tif,/data/Khartoum_data/training_masks/mask_img496.tif
572,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1501.tif,/data/Khartoum_data/training_masks/mask_img1501.tif
573,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img253.tif,/data/Khartoum_data/training_masks/mask_img253.tif
574,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img535.tif,/data/Khartoum_data/training_masks/mask_img535.tif
575,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1449.tif,/data/Khartoum_data/training_masks/mask_img1449.tif
576,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1307.tif,/data/Khartoum_data/training_masks/mask_img1307.tif
577,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1475.tif,/data/Khartoum_data/training_masks/mask_img1475.tif
578,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img723.tif,/data/Khartoum_data/training_masks/mask_img723.tif
579,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img938.tif,/data/Khartoum_data/training_masks/mask_img938.tif
580,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1663.tif,/data/Khartoum_data/training_masks/mask_img1663.tif
581,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1111.tif,/data/Khartoum_data/training_masks/mask_img1111.tif
582,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img904.tif,/data/Khartoum_data/training_masks/mask_img904.tif
583,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img61.tif,/data/Khartoum_data/training_masks/mask_img61.tif
584,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img900.tif,/data/Khartoum_data/training_masks/mask_img900.tif
585,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1673.tif,/data/Khartoum_data/training_masks/mask_img1673.tif
586,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1115.tif,/data/Khartoum_data/training_masks/mask_img1115.tif
587,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img49.tif,/data/Khartoum_data/training_masks/mask_img49.tif
588,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1667.tif,/data/Khartoum_data/training_masks/mask_img1667.tif
589,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img727.tif,/data/Khartoum_data/training_masks/mask_img727.tif
590,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img733.tif,/data/Khartoum_data/training_masks/mask_img733.tif
591,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img280.tif,/data/Khartoum_data/training_masks/mask_img280.tif
592,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1303.tif,/data/Khartoum_data/training_masks/mask_img1303.tif
593,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img525.tif,/data/Khartoum_data/training_masks/mask_img525.tif
594,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img531.tif,/data/Khartoum_data/training_masks/mask_img531.tif
595,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img519.tif,/data/Khartoum_data/training_masks/mask_img519.tif
596,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img492.tif,/data/Khartoum_data/training_masks/mask_img492.tif
597,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img486.tif,/data/Khartoum_data/training_masks/mask_img486.tif
598,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1263.tif,/data/Khartoum_data/training_masks/mask_img1263.tif
599,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1511.tif,/data/Khartoum_data/training_masks/mask_img1511.tif
600,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1277.tif,/data/Khartoum_data/training_masks/mask_img1277.tif
601,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img445.tif,/data/Khartoum_data/training_masks/mask_img445.tif
602,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img323.tif,/data/Khartoum_data/training_masks/mask_img323.tif
603,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img479.tif,/data/Khartoum_data/training_masks/mask_img479.tif
604,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img2.tif,/data/Khartoum_data/training_masks/mask_img2.tif
605,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img684.tif,/data/Khartoum_data/training_masks/mask_img684.tif
606,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1061.tif,/data/Khartoum_data/training_masks/mask_img1061.tif
607,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img860.tif,/data/Khartoum_data/training_masks/mask_img860.tif
608,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img653.tif,/data/Khartoum_data/training_masks/mask_img653.tif
609,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img121.tif,/data/Khartoum_data/training_masks/mask_img121.tif
610,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img647.tif,/data/Khartoum_data/training_masks/mask_img647.tif
611,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img109.tif,/data/Khartoum_data/training_masks/mask_img109.tif
612,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img108.tif,/data/Khartoum_data/training_masks/mask_img108.tif
613,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img120.tif,/data/Khartoum_data/training_masks/mask_img120.tif
614,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img646.tif,/data/Khartoum_data/training_masks/mask_img646.tif
615,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img652.tif,/data/Khartoum_data/training_masks/mask_img652.tif
616,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img134.tif,/data/Khartoum_data/training_masks/mask_img134.tif
617,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1074.tif,/data/Khartoum_data/training_masks/mask_img1074.tif
618,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img875.tif,/data/Khartoum_data/training_masks/mask_img875.tif
619,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1048.tif,/data/Khartoum_data/training_masks/mask_img1048.tif
620,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img685.tif,/data/Khartoum_data/training_masks/mask_img685.tif
621,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img691.tif,/data/Khartoum_data/training_masks/mask_img691.tif
622,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img322.tif,/data/Khartoum_data/training_masks/mask_img322.tif
623,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img336.tif,/data/Khartoum_data/training_masks/mask_img336.tif
624,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img450.tif,/data/Khartoum_data/training_masks/mask_img450.tif
625,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1510.tif,/data/Khartoum_data/training_masks/mask_img1510.tif
626,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1276.tif,/data/Khartoum_data/training_masks/mask_img1276.tif
627,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1262.tif,/data/Khartoum_data/training_masks/mask_img1262.tif
628,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img487.tif,/data/Khartoum_data/training_masks/mask_img487.tif
629,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1538.tif,/data/Khartoum_data/training_masks/mask_img1538.tif
630,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img242.tif,/data/Khartoum_data/training_masks/mask_img242.tif
631,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1302.tif,/data/Khartoum_data/training_masks/mask_img1302.tif
632,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1470.tif,/data/Khartoum_data/training_masks/mask_img1470.tif
633,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img281.tif,/data/Khartoum_data/training_masks/mask_img281.tif
634,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img732.tif,/data/Khartoum_data/training_masks/mask_img732.tif
635,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img726.tif,/data/Khartoum_data/training_masks/mask_img726.tif
636,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1100.tif,/data/Khartoum_data/training_masks/mask_img1100.tif
637,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1666.tif,/data/Khartoum_data/training_masks/mask_img1666.tif
638,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img915.tif,/data/Khartoum_data/training_masks/mask_img915.tif
639,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1114.tif,/data/Khartoum_data/training_masks/mask_img1114.tif
640,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img74.tif,/data/Khartoum_data/training_masks/mask_img74.tif
641,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1658.tif,/data/Khartoum_data/training_masks/mask_img1658.tif
642,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img917.tif,/data/Khartoum_data/training_masks/mask_img917.tif
643,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1102.tif,/data/Khartoum_data/training_masks/mask_img1102.tif
644,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1116.tif,/data/Khartoum_data/training_masks/mask_img1116.tif
645,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1670.tif,/data/Khartoum_data/training_masks/mask_img1670.tif
646,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img718.tif,/data/Khartoum_data/training_masks/mask_img718.tif
647,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1328.tif,/data/Khartoum_data/training_masks/mask_img1328.tif
648,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1300.tif,/data/Khartoum_data/training_masks/mask_img1300.tif
649,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1466.tif,/data/Khartoum_data/training_masks/mask_img1466.tif
650,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img526.tif,/data/Khartoum_data/training_masks/mask_img526.tif
651,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img268.tif,/data/Khartoum_data/training_masks/mask_img268.tif
652,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1248.tif,/data/Khartoum_data/training_masks/mask_img1248.tif
653,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1512.tif,/data/Khartoum_data/training_masks/mask_img1512.tif
654,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1506.tif,/data/Khartoum_data/training_masks/mask_img1506.tif
655,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img446.tif,/data/Khartoum_data/training_masks/mask_img446.tif
656,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img452.tif,/data/Khartoum_data/training_masks/mask_img452.tif
657,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img334.tif,/data/Khartoum_data/training_masks/mask_img334.tif
658,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img687.tif,/data/Khartoum_data/training_masks/mask_img687.tif
659,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1.tif,/data/Khartoum_data/training_masks/mask_img1.tif
660,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1062.tif,/data/Khartoum_data/training_masks/mask_img1062.tif
661,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img122.tif,/data/Khartoum_data/training_masks/mask_img122.tif
662,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1089.tif,/data/Khartoum_data/training_masks/mask_img1089.tif
663,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img136.tif,/data/Khartoum_data/training_masks/mask_img136.tif
664,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img888.tif,/data/Khartoum_data/training_masks/mask_img888.tif
665,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img889.tif,/data/Khartoum_data/training_masks/mask_img889.tif
666,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1088.tif,/data/Khartoum_data/training_masks/mask_img1088.tif
667,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1063.tif,/data/Khartoum_data/training_masks/mask_img1063.tif
668,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img876.tif,/data/Khartoum_data/training_masks/mask_img876.tif
669,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img862.tif,/data/Khartoum_data/training_masks/mask_img862.tif
670,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1077.tif,/data/Khartoum_data/training_masks/mask_img1077.tif
671,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img309.tif,/data/Khartoum_data/training_masks/mask_img309.tif
672,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img453.tif,/data/Khartoum_data/training_masks/mask_img453.tif
673,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img335.tif,/data/Khartoum_data/training_masks/mask_img335.tif
674,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img321.tif,/data/Khartoum_data/training_masks/mask_img321.tif
675,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1275.tif,/data/Khartoum_data/training_masks/mask_img1275.tif
676,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1513.tif,/data/Khartoum_data/training_masks/mask_img1513.tif
677,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1249.tif,/data/Khartoum_data/training_masks/mask_img1249.tif
678,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img484.tif,/data/Khartoum_data/training_masks/mask_img484.tif
679,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img527.tif,/data/Khartoum_data/training_masks/mask_img527.tif
680,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img241.tif,/data/Khartoum_data/training_masks/mask_img241.tif
681,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1498.tif,/data/Khartoum_data/training_masks/mask_img1498.tif
682,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1473.tif,/data/Khartoum_data/training_masks/mask_img1473.tif
683,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1315.tif,/data/Khartoum_data/training_masks/mask_img1315.tif
684,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1467.tif,/data/Khartoum_data/training_masks/mask_img1467.tif
685,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1329.tif,/data/Khartoum_data/training_masks/mask_img1329.tif
686,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img282.tif,/data/Khartoum_data/training_masks/mask_img282.tif
687,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img296.tif,/data/Khartoum_data/training_masks/mask_img296.tif
688,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img719.tif,/data/Khartoum_data/training_masks/mask_img719.tif
689,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img725.tif,/data/Khartoum_data/training_masks/mask_img725.tif
690,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img731.tif,/data/Khartoum_data/training_masks/mask_img731.tif
691,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1671.tif,/data/Khartoum_data/training_masks/mask_img1671.tif
692,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1665.tif,/data/Khartoum_data/training_masks/mask_img1665.tif
693,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img916.tif,/data/Khartoum_data/training_masks/mask_img916.tif
694,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img77.tif,/data/Khartoum_data/training_masks/mask_img77.tif
695,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1659.tif,/data/Khartoum_data/training_masks/mask_img1659.tif
696,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img971.tif,/data/Khartoum_data/training_masks/mask_img971.tif
697,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img38.tif,/data/Khartoum_data/training_masks/mask_img38.tif
698,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img10.tif,/data/Khartoum_data/training_masks/mask_img10.tif
699,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img959.tif,/data/Khartoum_data/training_masks/mask_img959.tif
700,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1366.tif,/data/Khartoum_data/training_masks/mask_img1366.tif
701,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1400.tif,/data/Khartoum_data/training_masks/mask_img1400.tif
702,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img597.tif,/data/Khartoum_data/training_masks/mask_img597.tif
703,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1428.tif,/data/Khartoum_data/training_masks/mask_img1428.tif
704,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1399.tif,/data/Khartoum_data/training_masks/mask_img1399.tif
705,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img554.tif,/data/Khartoum_data/training_masks/mask_img554.tif
706,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img226.tif,/data/Khartoum_data/training_masks/mask_img226.tif
707,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1212.tif,/data/Khartoum_data/training_masks/mask_img1212.tif
708,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1574.tif,/data/Khartoum_data/training_masks/mask_img1574.tif
709,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1560.tif,/data/Khartoum_data/training_masks/mask_img1560.tif
710,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1206.tif,/data/Khartoum_data/training_masks/mask_img1206.tif
711,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img346.tif,/data/Khartoum_data/training_masks/mask_img346.tif
712,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img352.tif,/data/Khartoum_data/training_masks/mask_img352.tif
713,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img805.tif,/data/Khartoum_data/training_masks/mask_img805.tif
714,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1010.tif,/data/Khartoum_data/training_masks/mask_img1010.tif
715,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1004.tif,/data/Khartoum_data/training_masks/mask_img1004.tif
716,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img811.tif,/data/Khartoum_data/training_masks/mask_img811.tif
717,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1038.tif,/data/Khartoum_data/training_masks/mask_img1038.tif
718,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img193.tif,/data/Khartoum_data/training_masks/mask_img193.tif
719,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img622.tif,/data/Khartoum_data/training_masks/mask_img622.tif
720,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img144.tif,/data/Khartoum_data/training_masks/mask_img144.tif
721,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img150.tif,/data/Khartoum_data/training_masks/mask_img150.tif
722,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img636.tif,/data/Khartoum_data/training_masks/mask_img636.tif
723,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img637.tif,/data/Khartoum_data/training_masks/mask_img637.tif
724,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img623.tif,/data/Khartoum_data/training_masks/mask_img623.tif
725,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img145.tif,/data/Khartoum_data/training_masks/mask_img145.tif
726,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img179.tif,/data/Khartoum_data/training_masks/mask_img179.tif
727,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img838.tif,/data/Khartoum_data/training_masks/mask_img838.tif
728,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img186.tif,/data/Khartoum_data/training_masks/mask_img186.tif
729,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img810.tif,/data/Khartoum_data/training_masks/mask_img810.tif
730,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img804.tif,/data/Khartoum_data/training_masks/mask_img804.tif
731,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1011.tif,/data/Khartoum_data/training_masks/mask_img1011.tif
732,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img353.tif,/data/Khartoum_data/training_masks/mask_img353.tif
733,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img421.tif,/data/Khartoum_data/training_masks/mask_img421.tif
734,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img384.tif,/data/Khartoum_data/training_masks/mask_img384.tif
735,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1561.tif,/data/Khartoum_data/training_masks/mask_img1561.tif
